municipality_code,state_code,year,total_hospitalizations,total_deaths,population,avg_wage_nominal,literacy_rate,pct_black_parda
210010,21,2013,164,26,6197,NA,70.1,0.8658990856755842
210070,21,2013,1974,78,26339,NA,78.7,0.6507591333227898
210083,21,2013,1064,49,17474,NA,88.2,0.8272727272727273
210140,21,2013,6203,428,89126,NA,89.3,0.7589220510241952
210170,21,2013,3334,204,58599,NA,80,0.817261655531485
210180,21,2013,386,19,5510,NA,77.3,0.7265082266910421
210250,21,2013,840,55,18751,NA,81.6,0.8511369213152299
210400,21,2013,1586,84,17460,NA,74,0.7633447135967052
210430,21,2013,202,22,11046,NA,89,0.8097969161338849
210450,21,2013,997,63,10466,NA,71.9,0.8242210464432687
210460,21,2013,1368,59,16312,NA,69.8,0.8251000500250125
210510,21,2013,1505,92,26014,NA,83.7,0.9112781356875845
210565,21,2013,358,21,3653,NA,80.2,0.8134792340213877
210580,21,2013,932,43,9873,NA,71.4,0.7458527493010252
210490,21,2013,1086,60,11939,NA,89,0.840009932130442
210043,21,2013,2182,126,25748,NA,73.8,0.845609756097561
410950,41,2012,501,31,7809,855.421826923077,86.1,0.4418191056910569
411120,41,2012,635,62,10738,1094.634450867052,92.6,0.19312571211545765
411130,41,2012,383,37,3453,1145.7221875,80.9,0.5909598214285714
411200,41,2012,2788,205,32882,1200.2717984604633,92.7,0.2969301070322323
412500,41,2012,954,100,11273,980.9952066115708,83.4,0.42876973798368906
412530,41,2012,438,40,5506,1019.7145967741935,90,0.26368249365712215
431220,43,2012,363,42,4800,1156.0031924882621,91.2,0.20337947882736157
431442,43,2012,345,48,5259,1166.178436103664,97.8,0.06598495080069458
110003,11,2013,462,23,6495,1255.9901757188504,87.1,0.5213810579664239
110007,11,2013,322,25,9036,1324.9263384615376,88.7,0.6012067395264117
110020,11,2013,28713,2118,484992,2435.067229285801,95.1,0.6832855729380577
110120,11,2013,804,61,10899,1331.6109722222204,89.1,0.5568434270259828
110147,11,2013,186,16,3597,1222.929840425532,88.4,0.5577304964539007
110155,11,2013,326,20,5080,1170.0271243042669,88,0.6076907343014931
130008,13,2013,283,30,11636,1191.13786516854,87,0.9083700440528635
130410,13,2013,499,61,18383,745.4363247863248,71.6,0.7001782157458853
140002,14,2013,436,66,10432,993.9496870342773,62.2,0.3684605488850772
150295,15,2013,2921,152,32420,1168.1581203007522,83.5,0.7874288231037846
150510,15,2013,3399,215,50171,1072.945146159074,89.8,0.7746989905541817
150840,15,2013,3559,205,42085,1246.2792100328168,89.9,0.7072016562330556
160005,16,2013,109,9,4761,1563.566761904762,91.2,0.7505135813741155
170025,17,2013,136,8,2506,1034.8409824561397,90.4,0.7023411371237458
170380,17,2013,634,30,10522,911.2768377483441,81.1,0.7602620534343331
170770,17,2013,376,36,8800,1118.9521590909083,85.6,0.7672231366094522
171488,17,2013,587,53,11301,1215.2728009084035,86.5,0.7728080845887527
171670,17,2013,574,43,8642,1040.161616541355,84.8,0.6345796562935438
171875,17,2013,257,28,6459,1150.1233650793652,82.8,0.8422062350119904
172030,17,2013,255,20,4553,955.1901607717041,78.2,0.7943510737628384
170410,17,2013,156,14,2737,1046.2841949152537,75.9,0.8235294117647058
410345,41,2012,1190,62,15194,1019.586646363313,95.2,0.3181477187478688
410470,41,2012,480,113,13767,917.3835877862599,91.2,0.0968118479608959
410510,41,2012,686,112,11096,996.1093959731545,85.6,0.45885086230006256
410540,41,2012,1722,109,19549,1129.5861787365172,92.4,0.29522357723577236
410550,41,2012,5130,390,71855,1198.80138034961,93.8,0.25898025986649326
410560,41,2012,890,65,11294,1253.2081727574748,88.7,0.4820573081442647
410752,41,2012,182,17,1919,1122.5343181818182,89,0.404363267376966
410770,41,2012,390,50,4781,980.3601538461538,86.9,0.4821986258588382
410880,41,2012,2344,241,31013,1178.3898085419733,90.3,0.3928024751669109
410910,41,2012,121,13,2223,1104.7975409836065,87.2,0.4828828828828829
411065,41,2012,215,18,2522,1089.8176190476192,85.5,0.4063590538968592
411410,41,2012,1182,112,20227,1148.8847311827958,90.5,0.34693155393792335
411470,41,2012,302,35,5892,879.9724137931032,85.4,0.4582843713278496
412030,41,2012,530,29,4016,1069.0935156250005,94.4,0.2509326038298931
412110,41,2012,362,34,4987,1045.8256382978727,82.9,0.5061898211829436
412260,41,2012,827,57,9060,1178.5820855614954,89.2,0.35656329887740357
430040,43,2012,5607,612,76644,1083.4973814247073,95,0.2811445643495506
430110,43,2012,759,109,13647,1105.4499852941178,92.9,0.15830087454986405
430205,43,2012,258,13,2244,1347.6654901960785,86.5,0.050693240901213174
430320,43,2012,245,31,4883,1277.1554310344825,89.8,0.09262682275621277
430466,43,2012,1166,185,24386,1287.5745252051574,92.8,0.15478003210008642
430760,43,2012,3137,229,43698,1279.6710375771208,97.3,0.10177334116265414
430910,43,2012,2524,226,32829,1259.914982259573,97.2,0.12189378447047158
431053,43,2012,178,33,5076,1315.7441417910438,94.7,0.1269207742965476
431250,43,2012,739,78,12195,1125.215923000986,89.2,0.21830927835051547
431805,43,2012,145,17,2941,1282.208005181347,95.8,0.06593782029381619
431915,43,2012,579,58,7436,1075.1605033557041,91.4,0.2403664780382646
432166,43,2012,554,72,10322,1129.015603448277,94.4,0.04374633000587199
432180,43,2012,1587,203,23665,1190.3857934990451,95.6,0.13250727019850803
432335,43,2012,166,11,2134,1197.8827083333342,94.2,0.09196470041802136
500025,50,2012,125,14,4704,1488.5937137681158,91.3,0.5030634573304158
500080,50,2012,547,49,8575,1108.1257730870705,89.1,0.5854720979514951
500230,50,2012,873,77,11807,1326.5144164505405,90.4,0.4896423437896339
500350,50,2012,237,47,5460,1196.2019805194818,89.7,0.33998136067101586
500480,50,2012,874,47,7972,983.5509641873272,77.8,0.29953440248318675
500568,50,2012,1527,140,17251,1142.8883217270213,88.1,0.5069232574513025
500769,50,2012,2029,93,23016,1426.2503128834385,95.1,0.41812286074581156
530010,53,2012,17325,11308,2648532,3639.549386864409,96.7,0.5620184883359447
110026,11,2013,88,17,3666,1325.540196428572,89.6,0.5712993668977993
120034,12,2013,797,33,8386,1515.1517255717256,70.9,0.768479077925332
120043,12,2013,273,26,5374,1552.3139423076923,68.2,0.26065643648763853
120045,12,2013,1044,94,20799,1321.2898021978021,85.4,0.800396432111001
130020,13,2013,38,46,17174,881.6400896860994,61.9,0.4966345519334829
140050,14,2013,504,24,7284,1142.121243523316,90.3,0.7231905465288035
150215,15,2013,1381,144,31062,1994.8549348354186,91.8,0.7183441254631883
150277,15,2013,1999,109,17983,1753.187897398842,86,0.7785554158237191
150345,15,2013,3876,121,54609,1358.093204968943,83.1,0.83377509257454685
150360,15,2013,8073,463,98363,1413.032228485531,89.2,0.7460048823517345
150430,15,2013,1736,108,28631,1133.4222491730966,89.2,0.8010712901293301
150815,15,2013,4269,161,44731,1171.5519050632909,88.1,0.7184416164322394
411540,41,2012,1729,96,13936,1101.6484459459457,92.6,0.2776059276311057
411560,41,2012,1955,100,16340,1019.5119615384606,93.3,0.27327570122520056
130006,13,2013,259,28,10436,1169.7450632911384,77,0.614702154626109
130050,13,2013,1236,115,29737,1030.026024096385,89.3,0.8099502851294049
130165,13,2013,982,35,15291,887.5809803921576,75.4,0.8400715563506261
130310,13,2013,361,103,33829,1052.5960997067436,87.5,0.8435351988793693
130395,13,2013,132,16,12115,1221.6560621761662,92.2,0.8801606575751915
150178,15,2013,2054,187,58033,1360.1490626673824,83.8,0.8174458033299044
150640,15,2013,371,28,8957,858.8715566037731,90.8,0.8553212358999509
150790,15,2013,1580,82,23861,1013.37312605042,93.2,0.8324058777497609
160030,16,2013,22982,1802,437256,2680.489665223644,94.2,0.7220049974259489
130068,13,2013,448,29,16820,976.2545054945057,92.8,0.9063417890520694
130320,13,2013,220,44,16719,1210.045016181232,85.9,0.780426514534094
150610,15,2013,428,50,10432,983.1426291079813,83.1,0.7591781088713604
421225,42,2012,349,42,6964,NA,93.3,0.09686179843089922
421320,42,2012,1934,208,28610,NA,98.4,0.07798991354466858
421545,42,2012,764,65,10744,NA,93.6,0.1263340063455437
520150,52,2012,253,19,3860,NA,90.1,0.5601997896950578
520450,52,2012,4328,394,73616,NA,95.1,0.5032494253199762
520549,52,2012,2437,252,58262,NA,95.4,0.6425531153873668
210060,21,2013,2881,164,39544,NA,76.4,0.6849708696912978
210130,21,2013,1664,56,17164,NA,82.4,0.8616681722372779
210150,21,2013,1428,93,18074,NA,80.8,0.7743526510480888
210255,21,2013,868,58,13808,NA,81.8,0.74981301421092
210320,21,2013,4396,382,76217,NA,77.9,0.7477880328829872
220027,22,2013,317,23,5211,1353.7426395939085,70.5,0.5620876988746605
220173,22,2013,230,31,6086,1010.7204583333332,68.8,0.5874335106382979
220290,22,2013,1045,127,25927,1047.7615926179076,85.5,0.7429943324937027
220510,22,2013,987,54,10806,985.673685152057,78.2,0.7610263133252178
220635,22,2013,211,23,6797,1387.2443598615923,71.7,0.5813884785819793
220730,22,2013,142,27,4077,1033.1477710843376,79.6,0.7849753694581281
220740,22,2013,293,23,4997,1528.2589700996675,80.3,0.7014417300760913
230170,23,2013,2415,145,24716,955.9443139931723,80.5,0.6495298571254121
230330,23,2013,669,130,18815,1033.498174273859,76.7,0.5781451960361913
240070,24,2013,466,71,13440,2239.917046021329,84.6,0.5772793759141882
240430,24,2013,452,86,12934,1310.8967951807222,83.4,0.581010101010101
240460,24,2013,297,62,13070,1184.3533666666667,78.4,0.7508215576733487
240810,24,2013,37074,4975,853928,2088.692816876954,92.4,0.5451949635454252
250090,25,2013,627,125,13157,1103.3273439767777,67.8,0.6657973763236921
250340,25,2013,96,14,3673,1017.8261481481477,82.7,0.7017987633501968
250380,25,2013,270,19,5859,900.1508541666666,70,0.5922312876906705
250420,25,2013,106,33,4905,1086.4272616136916,73.6,0.683357573239144
260105,26,2013,1027,92,19333,1191.7235300101704,79.7,0.7365754254557471
260740,26,2013,262,31,4643,1319.5683987441146,82.7,0.7116704805491991
261350,26,2013,1934,202,33541,1054.1198725274733,77.1,0.7347783432460605
290530,29,2013,1273,100,18489,1521.2207563025179,81.6,0.8168506682161534
290990,29,2013,1450,169,34725,1467.8456750122716,80.3,0.7825857191706301
220375,22,2013,535,18,5171,771.9144444444444,72.1,0.7869950738916256
261360,26,2013,1758,268,33105,1185.254244988863,83.5,0.5820923656927427
270780,27,2013,457,35,6836,1414.8014213197966,66.8,0.6986630614390866
220045,22,2013,306,19,5216,1010.9556120092367,79.9,0.7867748960601861
220240,22,2013,619,53,11173,1311.6453530751676,75,0.8250867263100238
220890,22,2013,230,26,7068,1765.410772104607,82.4,0.7692082968156588
220920,22,2013,92,23,6150,1392.1791797556714,81.2,0.8166311300639659
220970,22,2013,284,40,6335,1217.3193162393163,73.2,0.8737894903953008
230075,23,2013,1628,211,41227,1231.1523436161037,81.3,0.7457497514847194
230150,23,2013,533,42,7766,621.0101006036225,79.2,0.6806953339432754
230230,23,2013,1029,152,31804,1146.0209463358356,81.1,0.7357103533145504
230440,23,2013,145029,15281,2551806,1846.5161843251333,93.5,0.6227835082656862
230445,23,2013,600,79,15603,1116.2920782608683,78.6,0.7249291402348496
230510,23,2013,306,32,3909,1050.8810096153854,86.3,0.7114045618247299
230920,23,2013,1117,94,14908,891.7661237373736,81.3,0.7076523812863856
241280,24,2013,329,38,8351,1068.2948045977012,75.8,0.5133136094674556
250040,25,2013,1100,142,20294,1132.158778772379,78.5,0.6981505944517834
270130,27,2013,1072,111,21480,1087.763703937006,69.3,0.767515923566879
270350,27,2013,251,22,7193,945.6375689223063,74.3,0.7046298942555016
290340,29,2013,1513,132,23471,1198.3949330514429,78.4,0.8403596495252076
290410,29,2013,1573,116,22389,1000.0386134453765,77.8,0.6994282602777021
291250,29,2013,407,78,15162,855.8585992907798,75.6,0.5359158904882868
291590,29,2013,122,35,8023,981.7016543209891,79.1,0.8970917225950783
292300,29,2013,2561,226,42265,1304.4506446595212,81.6,0.7597323443213942
292593,29,2013,271,48,10045,974.329145299144,74.7,0.7757195185766614
292990,29,2013,4707,158,44765,1215.772398373989,85.4,0.7357353046723606
240080,24,2013,878,69,11905,1307.0782521847677,79.4,0.6625108225108225
210596,21,2013,460,37,12687,NA,72.5,0.8194523673702224
210805,21,2013,1030,41,15234,NA,77.1,0.7552341597796143
310740,31,2013,3111,296,48350,NA,94.6,0.4264767123287671
312010,31,2013,192,32,4377,NA,90.2,0.7850178359096314
312590,31,2013,655,75,10807,NA,81.5,0.6956080457649013
312720,31,2013,228,16,4108,NA,88.9,0.7310684647302904
312880,31,2013,624,64,7356,NA,90.4,0.4552518384903566
220105,22,2013,334,34,7645,962.7134975369431,68.7,0.7322761194029851
220192,22,2013,577,31,5512,850.8186607142854,70.6,0.668149796069707
220285,22,2013,499,24,4594,1159.5468620689642,73.2,0.7472479084103919
220330,22,2013,563,78,13496,1195.6287137891068,78.4,0.8050304992845847
220885,22,2013,105,12,4259,1246.7722962962964,84.4,0.8217821782178217
220900,22,2013,231,30,6327,1136.4649079754593,76.2,0.7942301562001912
240270,24,2013,511,64,11292,1157.2544962216648,78,0.5738756068516991
240850,24,2013,176,29,4860,1059.378038277512,87,0.3248936170212766
241310,24,2013,252,38,5980,1157.4774999999993,76.2,0.749556580347641
250670,25,2013,194,68,11659,1301.4106329113931,75.9,0.6736545406500485
250690,25,2013,784,203,24663,1049.5683576445185,76.9,0.5753614900743403
250770,25,2013,1095,104,17565,1047.5943296921512,81.2,0.6494605710198486
251260,25,2013,36,10,1834,1152.9130996309957,80.1,0.6135294117647059
251597,25,2013,368,54,7623,949.2540365448497,73,0.6529698942229455
251710,25,2013,98,22,2668,962.3121330275235,93.6,0.35409181636726544
261420,26,2013,2224,212,43036,1214.3361509108813,79,0.764821202570911
261500,26,2013,974,161,26772,1051.0884957721407,82.8,0.5430854481207839
261640,26,2013,11295,935,133907,1279.1191355140043,81.2,0.6158415079823043
280060,28,2013,1037,141,27495,1746.9835971437092,88.7,0.8115065860591745
280100,28,2013,681,145,17594,1233.4036889387999,77.2,0.6877014925373134
280190,28,2013,107,24,3955,1299.8523745819402,77.8,0.6746198217094913
280310,28,2013,151,32,5048,1360.3626288659793,77.5,0.6615724914538508
280670,28,2013,3260,458,84620,1839.4443302961297,88.6,0.7682368604577442
290327,29,2013,816,56,15470,1795.88776554404,83.2,0.6731257046223225
291560,29,2013,4135,390,67128,1076.8158079409093,78.9,0.8335817345806247
293050,29,2013,3941,445,82157,1148.8131226551247,85,0.7775230254158905
220559,22,2013,287,33,4995,1057.9510447761197,71.7,0.8159142444856731
221005,22,2013,164,23,5227,1193.4026885245871,73.7,0.7541270149543601
230360,23,2013,162,62,19676,1107.7541316073355,77.2,0.6630214445748426
230470,23,2013,1734,255,53435,1184.3697517504795,70.5,0.7613114006762147
240500,24,2013,458,65,8573,1090.6557425742574,78.5,0.5570275044158466
240630,24,2013,341,40,7372,1275.6955670103089,70.1,0.6659513590844063
240725,24,2013,236,27,3805,1181.4536407766996,79.5,0.6106870229007634
240780,24,2013,968,107,21833,1334.6334241486056,78.1,0.6560475684037513
250370,25,2013,3138,446,60612,1196.8804852131734,84.2,0.5332865673173987
260230,26,2013,1782,262,38287,1166.2697640845051,73.5,0.5743338568424415
260830,26,2013,874,109,14325,1180.9386363636359,73.5,0.6138917262512769
280550,28,2013,751,156,23078,1448.2874817275708,76.7,0.6748089519650655
220554,22,2013,160,8,2741,1383.5629670329672,77.9,0.8155814828754234
220710,22,2013,129,24,2698,1016.1075609756107,84,0.8062428625808907
220930,22,2013,420,21,5666,1055.264190140843,77.1,0.7789263692419296
230200,23,2013,1202,119,22104,1152.5292266187012,81.8,0.6399256332791076
230250,23,2013,4793,264,47218,1007.3518161378994,80.4,0.6886091074036377
230460,23,2013,230,36,6591,1078.05442595674,77.6,0.6941630487216595
230690,23,2013,1930,206,34683,1219.8028402366913,81.2,0.6512932287125835
230950,23,2013,1270,167,21503,1229.4550655903138,77.6,0.6678821879382889
231180,23,2013,7914,419,73436,999.8773580369957,85.4,0.6056648623879486
241200,24,2013,6387,483,95218,1374.195070307394,87.7,0.674765310429
241410,24,2013,705,56,10468,1041.7141927083326,81.4,0.5516997167138811
250403,25,2013,329,36,6082,1123.1514363143633,65.2,0.585326669046769
250740,25,2013,372,37,7689,1107.8482326621922,79,0.5876110890038466
250850,25,2013,333,67,7320,1086.877090909094,84.3,0.5546406140963015
251480,25,2013,159,34,3749,957.6198479087446,85.6,0.5607124937280482
251640,25,2013,290,46,10665,1048.1168191721133,75.8,0.6423073175484751
251720,25,2013,59,32,5228,1073.0326956521742,71.7,0.5560840269520412
260220,26,2013,1873,265,38816,1089.587223933128,75.1,0.5813043593200624
270010,27,2013,696,137,20545,1217.891418983701,76.3,0.7995149138197957
270250,27,2013,490,64,11234,1187.3605811965806,69.6,0.7607756640014705
270340,27,2013,379,30,5511,1184.3679310344824,77.7,0.763945326930181
270570,27,2013,1197,123,21499,1272.8526125511605,76.4,0.730027007120059
270790,27,2013,445,43,7257,1715.4641128084613,79.2,0.748984329657574
270890,27,2013,797,94,15737,1068.1729800173764,82.9,0.6940564228978362
290195,29,2013,412,34,7795,1404.9415686274506,72.5,0.788739946380697
290200,29,2013,947,70,14232,898.1138533960997,72,0.6606519208381839
290225,29,2013,454,66,11822,1111.1591945477076,72.7,0.8255556624651208
290440,29,2013,220,37,10545,856.7535135135138,78,0.6883914063910453
291030,29,2013,481,60,8426,862.1497698209677,78.9,0.7205586311021641
291690,29,2013,1901,89,13267,1005.3979101123585,76.7,0.7698912872223097
292590,29,2013,628,146,28996,1627.3308014796528,72,0.826508501964817
292920,29,2013,614,190,36677,6214.8168029586795,90.6,0.918635486981678
293020,29,2013,1800,133,40720,1015.5251636606558,81.1,0.7870464383049217
220945,22,2013,80,12,2102,728.4649999999999,75.5,0.8223300970873786
230780,23,2013,918,108,25944,958.0871100062096,79.8,0.7089944948186528
270850,27,2013,1810,194,34239,1053.8290895383952,70.5,0.7370190972757844
291465,29,2013,2228,212,30636,1102.4765793736547,76.3,0.7919763305272798
292220,29,2013,424,46,7825,1060.6804081632645,81.6,0.8245422246515441
320050,32,2013,483,49,7916,1121.1731721698127,86.9,0.486090775988287
330250,33,2013,8387,1851,232419,1309.4380142112627,94,0.6279962872212667
410580,41,2013,15743,1323,227220,1605.832516564535,94.9,0.3464135456970061
412640,41,2013,514,52,5820,1374.1340784671524,89.7,0.27311790993468543
421265,42,2013,29,26,9687,1361.8731538461543,NA,0
422000,42,2013,36,66,11628,1440.2210499999994,NA,0
431454,43,2013,8,21,2681,1975.2108999999994,NA,0
313130,31,2013,14711,1261,253098,NA,94.5,0.5798328802475476
313170,31,2013,6768,674,115817,NA,93.2,0.6959028638052904
313280,31,2013,121,12,2281,NA,80.9,0.7206654991243433
313340,31,2013,370,77,14501,NA,94.4,0.25642527641502527
313440,31,2013,2557,225,36837,NA,92.3,0.44496038540789973
313450,31,2013,159,30,3976,NA,94.2,0.45477772100153296
313470,31,2013,1320,72,12511,NA,75.2,0.7605274000824063
313540,31,2013,490,38,5387,NA,92.2,0.5906226834692365
313545,31,2013,406,33,7479,NA,78.7,0.8551355908388366
313570,31,2013,255,22,5307,NA,91.4,0.7027341477603257
313590,31,2013,324,25,4899,NA,90.6,0.24889914028098134
313600,31,2013,914,121,15483,NA,74.4,0.7355106411457636
313640,31,2013,153,20,4538,NA,86.3,0.8406874129122155
313730,31,2013,196,26,4298,NA,88,0.7875059157595835
